Kategori;Ad;Yorum;islemci;hafiza;Kalite;Batarya;Ortalama;Genel_Ortalama;Sonuc
Bilgisayar;Asus TUF FX506LIHN085 ;asus un bu TUF serisi ilk çýktýðýnda ryzen li modelini almýþtým çok iyiydi hala da çok iyi þimdi de aynýTUF serisinin intel li modelini aldým ve bundan da çok memnunum tavsiye ederim.;5;4;5;4;4.5;4.6;Olumsuz
Bilgisayar;Asus TUF FX506LIHN085 ;KASASI ÇOK ÞIK. ÖZELLÝKLERÝ ÞAHANE SADECE SSD SÝ BÝLE KALÝTESÝNÝ BELLÝ EDÝYOR. ÝÇÝNDEKÝ SOÐUTMA SÝSTEMÝ MÜTHÝÞ.;5;4;5;4;4.5;4.6;Olumsuz
Bilgisayar;Lenovo V15IIL ;Urun icin fiyatperformans gayet iyi. Orjinal kutusu harcinde ayri kutuyada konmuþ. bu tarz firmalar çoðaldýkça internetten alisveris guvenili oluyor. Bi sikinti yok. Tavsiye ederim.;5;4;5;4;4.5;4.6;Olumsuz
Bilgisayar;Lenovo V15IIL ;Merhaba çocuklar kullanýyor memnunlar ses hiç yok donma yok kasma yok süper diyorlar satýcý süper ürünü cuma aldým cumartesi geldi paketleme süper hepsi burda da alýþ veriþ Yapmak güvenilir güzel emeði geçen herkese teþekkürler;5;4;5;4;4.5;4.6;Olumsuz
Bilgisayar;Lenovo V15IIL ;Ürün hýzlý bir þekilde elime ulaþtý. Ürün özelliklerde belirtildiði gibi orijinal kutusunda, özenli bir þekilde paketli olarak gönderilmiþti. Fiyat performans açýsýnda beklenin üzerinde.;5;3;5;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo V15IIL ;öncelikle sipariþin ertesi günü elimde olmasýný saðlayan gönderici firmaya teþekkürler.ürün son derece zarif,hafif þýk görünüyor.performansý hakkýnda kullandýktan sonra yorum yapabilirim.;5;4;4;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo V15IIL ;Hýzlý ve özenli teslim süreci için teþekkürler.;5;5;3;5;4.5;4.6;Olumsuz
Bilgisayar;Asus D509DAEJ887 ;parasýna göre biraz düþük kalýyor ama online eðitim gibi þeyler için fazlasýyla iþ görür. Kasa kalitesi ekran filan fena deðil tam bir ofis laptop'u;5;3;5;5;4.5;4.6;Olumsuz
Bilgisayar;Asus D509DAEJ887 ;Ürünün performansý güzel ama beni delirten durum 2020 yýlýnda böyle bir laptopa hesap makinesi gibi çeken bir kamera koyulmasý. Kamera VGA, görüntü rezalet öyle böyle deðil. Ayný zamanda ekran da IPS panel deðil. Ekraný düzgün görebilmek için tam karþýsýndan bakmanýz lazým. FullHD olsa bile ekran IPS olmadýðý için çokta anlami kalmýyor. Birde malzemesi kalitesi hiç beklediðim gibi deðil. Özellikle laptopun alt tarafý çok kalitesiz duruyor. Ama þuan ki durumda bundan ucuz laptopta olmadigindan alýnabilir. RAM takviyesi þart bu arada.;5;4;4;5;4.5;4.6;Olumsuz
Bilgisayar;Asus D509DAEJ887 ;bilgisayar çok hýzlý teslim edildi öncelikle bunun için hepsiburadaya teþkkürler. Bilgisayarý ise çok beðendim bu fiyat aralýðýnda gerçekten bulabildiklerimin en iyisiydi tavsiye ederim.;5;5;3;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo V15 ;windows kurulumunu siz yapýyorsunuz onun dýþýnda 12gb ram gerçekten aþýrý fark ediliyor diðer bu yönden ve en azýndan içinde ekran kartý bulunmasýndan dolayý bu fiyata alýnabilecek bir laptop tek eksik yaný bataryasý gerçekten çok çabuk bitiyor 45 saat yazýyor ama daha az süresi :(;5;3;5;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo V15 ;Ürün genel olarak iyi ama þu özellikteki bilgisayara bu kadar kötü bir kamera nasýl kurmuþsunuz hayret.  Kameranýn görüntü kalitesi berbat ötesi.;5;4;4;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo V15 ;Ürün beklediðim gibi geldi. Gayet iyi ama bataryasý çok dayanýklý deðil ve garantisi ayýn birinden baþlatýlmýþ.;5;5;3;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo V15 ;Urun teslimati ve kargoya verilisi hizli . Guzel paketleme ve sorunsuz teslimat elime ulasti . Cihaz freedos oldugu icin isletim sistemini kendim kurdum . Hd ekran kalitesi cok iyi hiz olarak cok stabil ve guzel . Driver lari eksiksiz kurmaniz gerekiyor tam performans icin. Windows 10 guncellestirme kismindan yapabilirsiniz veya lenovo kendi sitesinden otomatik yukleyebilirsiniz . Touchpad ilk kurulumda driver yuklenmeden calismiyor bu nedenle isletim sistemi kurarken mouse olmak zorunda . Fiyat performans olarak oldukca iyi bir cihaz . Sade ve þýk bir tasarima sahip .  Paylasimsiz 2 paylasimli 6gb ekran karti sunuyor .  Guzel bir secim;5;3;5;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo V15 ;Bilgisayar kapalý kutu olarak, saðlam bir þekilde elime ulaþtý. Bilgisayarý yeni kullanmaya baþladým. Kamerasý dýþýnda genel olarak iyi gibi duruyor. Zaten kamerasýnýn iyi olmadýðýný bilerek sipariþ etmiþtim. Satýcý firmayý çok beðendim. Gayet ulaþýlabilir ve ilgili bir firma. Hepsijet'in kargoyu telefonla bana ulaþmaya çalýþmadan doðrudan güvenliðe teslim etmesinin doðru olmadýðýný düþünüyorum. Güvenlik kargoyu hasarlý olmasýna raðmen teslim almýþ olsaydý ya da güvenlikte bilgisayarýn baþýna bir iþ gelmiþ olsaydý ne olacaktý gerçekten çok merak ediyorum.;5;4;4;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo V15 ;Çok memnun kaldým Ürün güzel paketlenmiþ Sipariþ ten sonra 2 gün içinde kargo geldi Emeði geçen herkese teþekkür ediyorum;5;5;3;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 3 AMD Ryzen 7 3700U ;Kargo 2 gün gibi kýsa bir sürede elime ulaþtý. Ekran kartý  Vega 10  bilgisi özellikler arasýnda yazmamasi bý eksiklik. Bunu da zorla öðrenebildim.  Onun dýþýnda ben memnunun, pes 2021 kurdum, denedim, sýkýntý yok.;5;3;5;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 3 AMD Ryzen 7 3700U ;Bu zamanda fiyatýna göre alýnabilecek en iyi laptop.;5;4;4;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 3 AMD Ryzen 7 3700U ;Çok güzel pc 8sn de açýlýyor aþýrý hýzlý fanlarýndan da neredeyse hiç ses gelmiyor tavsiye ederim  ;5;5;3;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 3 AMD Ryzen 7 3700U ;tam bir fiyat performans çok hýzlý açýlýyor ve gayet þýk görüntü kalitesi idare eder;5;3;5;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 3 AMD Ryzen 7 3700U ;Tam bir f/p ürünü. Evde öðrenci bilgisyarý olarak günlük iþler için ideal.;5;4;4;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 3 AMD Ryzen 7 3700U ;+ Öncelikle kargo çok hýzlý ve sorunsuz geldi + Malzeme kalitesi, tasarým iyi + açýlýþ çok hýzlý , þarjý uzun gidiyor.  ethernet giriþi olmamasý usb giriþlerinin yeri iyi deðil genel manada ben iþ için aldým iþimi görüyor .;5;5;3;5;4.5;4.6;Olumsuz
Bilgisayar; BilgisayarILife Zed Air CX3 ;Ürün elime 1 gün sonra ulaþtý içindeki hdd yi çýkarýp 500 gb ssd disk taktým windows 10 kurdum canavar gibi oldu oldukça þýk ve güzel ekran kaliteside muazzam bu fiyata tam bir fiyat performans ürünü diyebilirim alacak kiþilere tavsiyem ssd  takmalarý.;5;3;5;5;4.5;4.1;Olumlu
Bilgisayar; BilgisayarILife Zed Air CX3 ;"Ýnce, hafif ve kullanýþlý. Klavyesi ergonomik. Hdd'yi ssd'ye çevirebilir miyim diye denedim ama kasa açýlmaya pek müsait deðil. Plastk kasa çok ince, zarar görür diye açmadým. Ayrýca ürünün elime geçmesi için ""hepsijet"" ten 14 gün bekledim. Yoðunluk dönemine rast gelmiþ olabilirim ama, maðdur biri olarak, gecikme için ön bilgilendirme edinmem gerekirdi.";5;4;4;5;4.5;4.1;Olumlu
Bilgisayar; BilgisayarILife Zed Air CX3 ;Güzel bir tasarýmý var plastik kalitesi çok iyi deðil. Ýnternette gezmek ve ofis programlarý için yeterli bir performansý var. SSD taktým içerisinde gayet iyi çalýþýyor ufak bir araþtýrmayla 8GB kapasiteli bir usb bellekle çok rahat bir þekilde windows kurabilirsiniz windows lisansýnýn fiyatý 600 lira civarý fiyatýnýn bir týk ucuz olmasýnýn sebebi windows olmamasý. Yasal veya illegal yollarla rahatlýkla kurabilirsiniz.;5;5;3;5;4.5;4.1;Olumlu
Bilgisayar;Lenovo IdeaPad 5 AMD Ryzen 7 5700U ;12. sýnýf olan kýzým için için aldým kýzým çok beðendi . 14 inç olmasý nedni ile biraz küçük ama taþýmasý falan tahat  özellikleri olarakda çok güzel kargo eksperse de teþekkürler sorunsuzca 1 günde elimize ulaþtý. hepsi buradaki teslim tarihinden 1 gün önce elimizdeyedi teþekkürler .;5;3;5;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 5 AMD Ryzen 7 5700U ;Fiyat performans ürünü uzun yýllar sorunsuz kullanýlacak bir laptop ve lenovo kalitesi.;5;4;4;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 5 AMD Ryzen 7 5700U ;Boyutu konusunda biraz endiþelenmiþtim ama çok iyi bi boyut benim için. Hafif taþýmasý kolay ve yeteri kadar büyük. Hissiyatý da çok güzel malzemesi kaliteli. Teknik özelliklerini zaten baya araþtýrarak seçtim. Kesinlikle tavsiye ederim.;5;5;3;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 5 AMD Ryzen 7 5700U ;Bu fiyata çok iyi ürün. 5dk da win10 kuruldu;5;3;5;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 5 AMD Ryzen 7 5700U ;IPS ekran yansýma yok, net görüntü, çok beðendim.;5;4;4;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 5 AMD Ryzen 7 5700U ;Her yönüyle harika;5;5;3;5;4.5;4.6;Olumsuz
Bilgisayar;Lenovo V15IIL ;günlük iþler için yeterli fiyatlar acayip uçmuþ bu zaman için güzel bir seçenek;5;2;5;5;4.25;4.6;Olumsuz
Bilgisayar;Asus D509DAEJ887 ;Biraz daha çýkýp Acer swift 1 almak lazýmdý.Piþman oldum.;4;3;5;5;4.25;4.6;Olumsuz
Bilgisayar;Asus D509DAEJ887 ;hayatýmda aldýðým en hýzlý kargoydu (senede iki üç alýþveriþ yaparým) sipariþ verdikten 19 saat sonra kapýmdaydý, bu yüzden çok sevindim. Laptop için ise zaten söyleyecek yok ASUS olsun taþtan olsun.;5;2;5;5;4.25;4.6;Olumsuz
Bilgisayar;Asus D509DAEJ887 ;M.2 NVMe™ PCIe® 3.0  SSD Olmasý çok büyük bir avantaj ölmedim ama 10 sn gibi bir zaman da açýlmasý yazma ve okuma hýzýnýn yüksek olduðunun isbatýdýr. tasarým olarak fena bir ürün deðil kalite var. Tavsiye ederim.;4;3;5;5;4.25;4.6;Olumsuz
Bilgisayar;Lenovo V15 ;Ürün güzel. Paketleme iyi. Çocuklarým online oyunlarý rahatça oynuyorlar. Eksileri ise yeni oyunlar için 256 GB hafýza az geldi. Ýlave harici harddisk almak zorunda kaldýk. 3 adet USB çýkýþý yetmiyor. Usb çoklayýcý aldýk. Biz alýrken ethernet çýkýþý olmadýðýný fark etmedik. Wi fi alýcýsý iyi ancak kablolu internet kullanacaðým diyorsanýz bu model için çözüm çok pahalý bir USB ethernet çevirici adaptör almanýz gerekiyor. Çünkü ucuz olanlarda internet hýzý düþüyor.;5;2;5;5;4.25;4.6;Olumsuz
Bilgisayar;Lenovo V15 ;Ürün hafýza kapasitesi az ama diðer özellikleri gayet iyi herþeyde kullanýlabilir freedos olmasý daha iyi oldu kolay bir þekilde kurulum yapýldý internette nasýl yapýldýðý mevcut.  Alanlarý uzmeyecek bir PC iþ ev basit oyunlarý rahatlýkla kaldýrabilir. Oyunla alakamiz olmadýðýndan o konuda çokça birþey diyemem tuþ takýmý kavisli hoþuma gitti kasasý týrtýklý güzel hissiyatý var.;4;3;5;5;4.25;4.6;Olumsuz
Bilgisayar;Lenovo V15 ;Çok iyi Ürün teslim aldým þu an herhangi bir sýkýntý yoktur gayet güzel çalýþýyor hýzlý teslimat;5;2;5;5;4.25;4.6;Olumsuz
Bilgisayar;Lenovo V15 ;Cuma günü elime ulaþacaktý ancak perþembeden elime ulaþtý ürün sorunsuz gibi duruyor fredos olduðu için windows sistem kurucam rengi güzel;4;3;5;5;4.25;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 3 AMD Ryzen 7 3700U ;Fiyat/ Performans  oraný iyi (indirimden aldým);5;2;5;5;4.25;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 3 AMD Ryzen 7 3700U ;kýzýma aldým,çok beðendi,süper hýzlý;4;3;5;5;4.25;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 3 AMD Ryzen 7 3700U ;Tek problemi bana göre leptobun kapaðý açýkken elim klavyede iken bilek kýsýmlarýnýn kaldýðý yer biraz keskin. Yanþi laptobun dýþ ön kenarý çok keskin yapýlmýþ. Biraz can yakýyor uzun kullanýyor;5;2;5;5;4.25;4.6;Olumsuz
Bilgisayar; BilgisayarILife Zed Air CX3 ;F/P açýsýndan bakýldýðýnda gerçekten tatmin edici. Normal kullanýmda bile tatmin ediyor ki ben ssd taktýktan sonra hýzý gözle görülür derecede arttý. Bilgisayar sessiz çalýþýyor, ýsýnma yok. Bazý arkadaþlar saðlamlýk konusuna deðinmiþ ama o kadar da hassas durmuyor. Masanýn üstünde arasýra kedim üstünden geçiyor, ekranýna bir þey olmadý. Demekki o kadar kýrýlgan yapýsý yok. Þarjý ortalama 3 saat kadar gidiyor. Yaklaþýk bu sürede doluyor. Ubuntu kullanmak istedim ama Windowsa alýþtýðým için, ssd ye Windows 10 kurdum. Eðer bütçeniz kýsýtlýysa ve laptoba ihtiyacýnýz varsa düþünmeyin bile.;4;3;5;5;4.25;4.1;Olumlu
Bilgisayar; BilgisayarILife Zed Air CX3 ;GAYET YETERLÝ BÝ ÜRÜN BEÞ ADET ALDIM TOPLAMDA ÝLK BÝ DENEMEDEN SONRA. KASA ZAYIF AMA BU FÝYATA ALINACAK ÜRÜN. ÝÞLEMCÝ FELAN GAYET ÝÞ GÖRÜR SEVÝYEDE. EKRAN KALÝTELÝ.;5;2;5;5;4.25;4.1;Olumlu
Bilgisayar; BilgisayarILife Zed Air CX3 ;Oðluma hediye olarak aldýk sorunsuz geldi. Performansýndan memnunuz;4;3;5;5;4.25;4.1;Olumlu
Bilgisayar;Lenovo IdeaPad 5 AMD Ryzen 7 5700U ;bu paraya alýnabilecek en iyi ürünü aldým. bilgisayarlar bildiðin çað atlamamýþ.;5;2;5;5;4.25;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 5 AMD Ryzen 7 5700U ;bilgisayar yeni elime geçti önceki bilgisayarýmýn aþýrý yavaþlýðýndan sonra çok memnunum hem hýzlý hem kibar hem hafif.;4;3;5;5;4.25;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 5 AMD Ryzen 7 5700U ;Muhteþem fiyatýna gore özellikleri çok iyi;5;2;5;5;4.25;4.6;Olumsuz
Bilgisayar;Lenovo IdeaPad 5 AMD Ryzen 7 5700U ;Çok memnun kaldým;4;3;5;5;4.25;4.6;Olumsuz
Bilgisayar; Dell Vostro 3501 ;Ürün beklentilerimin tamamýný karþýlýyor, ses ve görüntü kalitesi iyi, ekran yormuyor, daha önce sesi çok demiþler ama bence deðil. Office programlarý kullanmak sunum yapmak hatta istatistik yapmak için bile yeterli.;4;;;;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;Ürün ofis iþlemleri için çok iyi oyun oynamak için yeterli iþlemci oyun oynamak için alacaksanýz intel core i5 veya i7 secin dell kaliteli ve iyi bir marka tek sýkýntým hdmý  kaplý giriþ yeri küçük ve hala uygun bir kablo bulamadým;4;;;;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;Ürün geldi çok canlý renklerle. Yanýnda da gAkademi hediyesi vardý. Isýnma problemi olacak hissiyatý çok fazla. Sesi kötü. Tam bir ofis bilgisayarý. Hafif.;4;;;;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;ürün fena deðil ama ahým þahýmda deðil. parasýna göre f/t ürünü diyelim. Herkes kasasý güzel demiþ, kardeþim siz hiç dell kasasý görmemiþsiniz daha 5 sene önceki kasalara bakýn arkadaki logosu ýþýklý olurdu, bununki soðuk baský gbim yapýlmýþ okadarda güzel deðil yani. hafiflik ve incelik konusunda benden tam not aldý. ekran boyutuda güzel. ama genede 1000 tl fazla verip daha iyi biþi almanýzý öneririm.;4;;;;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;Yorumlara ve özelliklerine bakarak aldým. Biraz ýsýnýyor gibi geldi bana... Orta kýsýmda hep bir sýcaklýk var diðer yerler soðuk... Sessiz çalýþýyor. Hýzlý.. fakat üstünü bezle sileyim dedim silinmiyor garip bir derisi var, bezin parçacýklarý kaldý bilgisayarýn üstünde, derimsi týrtýklý garip bir kaplamasý var... Ýade etmekle uðraþmayacaðým.. fena deðil kullanýrým, sýkýntý yok..;4;;;;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;fiyat performans ürünü güzel;4;;;;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;Tam istediðim gibi harika;4;;;;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;Ýþimi görüyor;4;;;;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;24 Kasýmda 4684.99 tlye online ders dinlemek için aldým. Bugün kullanmaya baþladým.Günlük kullaným için gayet yeterli.10. Nesil olduðu için i3 olmasý bir sorun oluþturmuyor.Ses yüksekliði ve ses kalitesi çok iyi(sizi þaþýrtacaktýr).Epey araþtýrdýk bu özelliklere sahip olup fiyatý benim için en uygun olan bilgisayar buydu. Kýsacasý emsallerinden fiyat olarak ucuz bir bilgisayar diyebilirim . Ayrýca 1 günde kargo bana ulaþtý çok teþekkür ederim. (Gakademi hediyeside var henüz incelemedim.);4;4;4;4;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;24.11.2020 gece 23:00 sipariþ ettim 26.11.2020 20:15 elime ulaþtý. 2 adet birden aldým, malum evde iki öðrenci olunca mecbur. Çok araþtýrdým ve bu özellikler için gayet güzel fiyat. Ayrýca çok hafif ve güzel. Ýnþallah kullanýmýnda herhangi bir sorun çýkmaz. Hepsijete teþekkür ediyorum, paketi açýp ürünleri kontrol etmeme izin verdiler. Hepsi burada zaten favorim, evin beyaz eþyasý, süpürgesi hepsi sizden. Þimdilik sorunsuz bir alýþveriþ oldu, teþekkürler;3;4;5;4;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;Ürün  cok hýzlý teslim edildi.Urun görüntüsü  guzel ve kullanisli.Ayrica hafif. Windows 10 yuklu geldi, kampanyadan 1 yillik lisansida alabiliyorsunuz.Dell cok hýzlý  bir bilgisayar. Kalitesi iyi.;4;4;5;3;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;Ürün 3 günde elime ulaþtý. Sipariþ verdigimde hiç yorum yoktu. Emsallerinden hem ucuz, hem de daha üstün özellikleri olduðu için sipariþ verdim.  Ben çok beðendim. Hem þýk hem hýzlý.  Teþekkürler hepsiburada.;4;;;;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;Çok güzel bilgisayar kullanýþlý ve zarif. Çok ýsýndýðýnda kendini donduruyor güvenlik açýsýndan sanýrým. Kargo çok hýzlýydý paketleme güzeldi teþekkürler hepsiburada gönül rahatlýðýyla alýn dell markasý gerçekten olayý bitirmiþ Casper,acer,asus gibi çöplere para vermeyin derim.iyi alýþveriþler;4;4;4;4;4;4.8;Olumsuz
Bilgisayar; Dell Vostro 3501 ;"Ürünü araþtýrarak danýþarak  aldým,2 günde bana ulaþtý,kargo durumu çok iyiydi, ayrýca Hepsiburada 'ya ""kocaman"" hediye için de çok teþekkür ederim,kýzýmýn derslerine çok yardýmcý olacak,zira üniversite hazýrlýk sürecinde.Cok teþekkürler   ";3;4;5;4;4;4.8;Olumsuz
Bilgisayar;Acer Swift SF31442 ;daha tam detaylý kullanamadým. Ancak bataryasý çok çok iyi. Görüntü kalitesi güzel. Ram yeterli. Tek eksiði SSD'nin az olmasý ama harici harddisk takýp bu problemi aþabilirim diye düþünüyorum.;4;4;5;3;4;4.7;Olumsuz
Bilgisayar;Acer Swift SF31442 ;Görüntü kalitesi çok iyi  hafýza biraz daha iyi olabilirdi;4;;;;4;4.7;Olumsuz
Bilgisayar;Acer Swift SF31442 ;Batarya performansý çok iyi, ekran kalite ve canlýlýk olarak iyi ama güneþli bir ortamda parlaklýk yetersiz olabiliyor o da çok sýkýntý olmuyor , iþlemcisi bazý oyunlarý ve çoðu mühendislik programlarýný gayet iyi çalýþtýrýyor ancak hafýza konusunda 128 Gb yetersiz bu sorunu ekstra m2 ssd alýp deðiþtirerek çözebilirsiniz ama acer servisi bu ssd deðiþimini ücretsiz yapmasýna raðmen kargo ücretlerini kullanýcýya ödetiyor anlaþmalý kargolarý yok bu da yüksek bir ücret ödemenize sebep oluyor;4;4;4;4;4;4.7;Olumsuz
Bilgisayar;Acer Swift SF31442 ;Hepsijet personeline teþekkür ediyorum.  Saygýlý ve hýzlý,  emeklerine saðlýk;3;4;5;4;4;4.7;Olumsuz
Bilgisayar;Acer Swift SF31442 ;Ürün 1 gün içinde elime ulaþtý paketleme gayet iyiydi kargo da sorun yaþamadým.Normal kullanýmda (dizi,film,word) þarký 10 12 saat gidiyor.Oyun olarak fifa 21 de ayarlarla oynadýðýnýzda 60 75 fps alýyor lol de 100 fps alýyor cs de 80 fps alýyor euro truck da 60 fps alýyor.;4;4;5;3;4;4.7;Olumsuz
Bilgisayar;Acer Swift SF31442 ;Linux ile kullanacak arkadaþlara tavsiye etmiyorum. 1 gün uðraþmamýn sonucunda anca sorunsuz çalýþýr hale getirebildim. Onun dýþýnda f/p ürün. Ýþlemci gündelik iþler için gayet yeterli. Genel olarak laptopu beðendim.;4;;;;4;4.7;Olumsuz
Bilgisayar;Acer Swift SF31442 ;Ýlk izlenimim ssd si kingston rbusns8154p3128gj1 Crystaldiskmark skoru 1481 okuma  490 yazma;4;;;;4;4.7;Olumsuz
Bilgisayar;Acer Swift SF31442 ;Bilgisayar çok güzel ama içinde herhangi bir iþetim sistemi yüklenmemiþ þekilde gelmesi beni üzdü. Win 10 Pro yükledim. Þu an gayet güzel çalýþýyor. Minik ve iþimi görecek bir notebook.;4;;;;4;4.7;Olumsuz
Bilgisayar;Acer Swift SF31442 ;Fiyatýnýn çok üzerinde bir ürün. Ekran ve kasa kalitesine bakýnca fiyatý çok uygun. Ýþlemcisi 7nm olmasýndan kaynaklý ýsýnma aþýrý olmuyor. Ekraný günlük kullaným için çok baþarýlý. Hafýza biraz düþük ancak yükseltilebilir. Ram konusundada telefonlar 8üstü ramle geliyorken bu pcde en az 16lýk olmalýydý.;4;4;4;4;4;4.7;Olumsuz
Bilgisayar;Acer Swift SF31442 ;"Artýlarý; + Hafif ve taþýnabilir olmasý güzel, oldukça ince. + Batarya ömrü gayet iyi fakat Windows'un batarya göstergesi stabil çalýþmýyor. + Tam boy HDMI çýkýþý, Type C ve usb 3.0 bulunduruyor. + Hoparlör ve mikrofon kalitesi gayet iyi. + Kalavye hissiyatý yeterli. + Kamera kalitesi yeterli. + Ekran mat, parlama yapmýyor. + Baðlantý protokolleri güncel, destekleyen modemler ile wifi'ý, güncel cihazlarla bluetooth'u gayet hýzlý kullanabilirsiniz. + Cihazýn hýzý günlük iþlere hayli hayli yeterli, bunun dýþýnda Illustrator, Fusion 360, Photoshop gibi programlarý da kullanabiliyorum. + Gerçekten çok sessiz bir cihaz ancak zamanla ne olur göreceðiz. + Touchpad bu fiyatta bir ürün için yeterli.  Eksileri;  128gb bellek gerçekten yetersiz, yükseltme gerekli.  Ekran kartý paylaþýmlý olduðundan ve iþlemci Ryzen 3 serisi olduðundan 3gb ekran kartýna gidiyor (Ryzen 5 serisinde bu deðer 512mb civarý)  Bildiðim kadarýyla ram yükseltilemiyor, cihazý açýp bakmadým.  Ekran parlaklýðý 250 nit, bazen yetersiz kalabilir. Son çýkan Macbook Pro'lar 500 nit ekran parlaklýðý saðlýyor, buradan karþýlaþtýrabilirsiniz.  Þarj aleti eski tip ve ucu pek kaliteli durmuyor. Type C þarj aleti ile gelebilirdi.  Cihazýn saðýndaki usb giriþi 2.0, 3.0 olmasýný beklerdim.  Klavye arka aydýnlatmasý ayarlý deðil, sadece açýlýp kapanma fonksiyonu var.  Multimedya tuþlarý yok galiba, bu konuda yeterli araþtýrmayý yapmadým.  Ekranýn renk doðruluðu oldukça düþük, tasarým yapmak için harici monitör gerekebilir.  SD kart okuyucusu yok.  Cihazýn üzerindeki etiketler olmamalý, kozmetik açýdan kötü bir görünüm veriyorlarç";3;4;5;4;4;4.7;Olumsuz
